Subject Line,Spam
"Outstanding Opportunities for ""Premier Producers""",TRUE
URGENT ASSISTANCE(CONFIDENTIAL),TRUE
Advance Your Career and Find a Great Job!,TRUE
EIN News - FREE Trial,TRUE
[ILUG-Social] URGENT ASSISTANT NEEDED,TRUE
[ILUG-Social] please kindly get back to me,TRUE
FriendSearch and zzzzason.org Partnership,TRUE
Attn:Targeted email addresses,TRUE
Attn:Targeted email addresses,TRUE
Please help Home Entertainment Companies with Survey - Win a DVR!,TRUE
Behind Every Elite Producer...,TRUE
FW: SHORT TERM BUY RECOMMENDATION,TRUE
[ILUG] please kindly get back to me,TRUE
[ILUG] From the desk of : George Osawa,TRUE
International calls for only 33 cents per minute with no subscription,TRUE
Industry Forum #136,TRUE
We Buy Renewal Commissions,TRUE
NEW TECHNOLOGY - DIGITAL VIDEO RECORDER (Smart IP Technology),TRUE
Half Price Cigarettes and Tobacco,TRUE
don't proscrastinate...it's only $14.95 per year,TRUE
Half Price Cigarettes and Tobacco,TRUE
[ILUG] ¯Â°Ó·~¿ì¤½«Ç¥X¯²,TRUE
[WM] GREEN CARD CEKÝLÝSÝ  KACIRMAYIN,TRUE
"LIE`S, MIS-INFORMATION and FRAUD",TRUE
Make Huge Profits on eBay                          951,TRUE
I NEED AN URGENT CAPABLE ASSISTANCE.TEL:+225 05775748,TRUE
"The ""Business-Owner Friendly"" Pension Plan",TRUE
Let us find the right mortgage lender for you      AFPE,TRUE
Wall Street's dirty little secret ...,TRUE
Re: SYSTEMWORKS CLEARANCE SALE_LIMITED QUANTITIES_ONLY $29.99 TJ,TRUE
=?big5?Q?=A4=A3=AC=DD=B7|=AB=E1=AE=AC?=,TRUE
--> DIRECT MARKETING WILL INCREASE SALES           23875,TRUE
What Warren Buffett won't tell ya ...,TRUE
"Earn $139,000 a year as a DAY TRADER!",TRUE
NEU IM HANDEL! K1-Ausgabe Nr.66,TRUE
Newsletter Coach'Invest - Septembre 2002,TRUE
Newsletter Coach'Invest - Septembre 2002,TRUE
11th Convergence India 2003 exhibition & conference,TRUE
Wir suchen Erotikdarsteller!,TRUE
Get the Computer Skills you need - Free,TRUE
Get the Computer Skills you need - Free,TRUE
=?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,TRUE
iiu.taint.org,TRUE
Term Insurance Is Out,TRUE
MSNBC: Rates Hit 35 year Low 4.75% ...12021,TRUE
[ILUG-Social] urgent assistance,TRUE
[WM] CEVIRI YAZILIMLARI,TRUE
Are you LOSING? The answer would amaze you!,TRUE
[ILUG] Seeking Your Partnership,TRUE
Custom Warez CDs,TRUE
CIGARETTES WHOLESALE!       HYWWZZLZD,TRUE
Pru Life's UL Portfolio Rocks,TRUE
Paperless Publishing is Here and Now,TRUE
re:  SYSTEMWORKS CLEARANCE SALE_ONLY $29.99 0989sqJ-7,TRUE
Did I give you the money yet?          DLRA,TRUE
[ILUG] Do NOT Drop your Life Insurance,TRUE
[SAtalk] **urgent assistance**,TRUE
**urgent assistance**,TRUE
[ILUG] Want to play poker with other people online.,TRUE
University Diplomas,TRUE
Re: This Weekend,TRUE
Your Gateway to Wealth,TRUE
.Message report from your contact page....//ytu855 rkq,TRUE
Re:[1]Save over $70 on this exquisite software suite. 32004,TRUE
Membership Renewal,TRUE
Looking for property in SPAIN?,TRUE
Grow Up And Be A Man!  abm,TRUE
"Powerball Results Saturday September 14, 2002 Estimated Jackpot $100 Million",TRUE
"Invite: Content Management Summit, Oct. 10th New York City",TRUE
The TBA Doctor Walks the Walk on Diabetes,TRUE
[ILUG] re: popular .BIZ and .COM extensions for only $14.95,TRUE
=?big5?Q?=A7A=B7=C7=B3=C6=A6n=A4F=B6=DC=3F?=,TRUE
Poker for money againts real players,TRUE
Information for you,TRUE
Best product for 2002,TRUE
Best product for 2002,TRUE
6.50% Annuity w/4.05% Lifetime Bailout,TRUE
"Never pay for porn again, YOUR FREE PAYSITE is here! 6277zwyL0-111bAgY1254IhZJ0-37-27",TRUE
eBay PowerSeller Secrets                         6826,TRUE
[ILUG-Social] Best Replica Goods - Best Prices,TRUE
Have tax problems?,TRUE
Go get em gadgets of 2002 4497VLNz2--9,TRUE
Pics for you,TRUE
[ILUG] Best Replica Goods - Best Prices,TRUE
Low cost quality conference calls,TRUE
=?big5?Q?=A7K=B6O=B5L=AD=AD=A6=B8=A5=F4=A5=B4=A4=A4=B4=E4=AA=F8=B3~=B9q=B8=DC?=,TRUE
http://www.efi.ie/,TRUE
The Flight to Safety is Upon Us,TRUE
WARNING: Your computer may contain a virus!,TRUE
"=?big5?Q?re:=A7=DA=AA=BE=B9D=A7A=BB=DD=ADn=A7=F3=A6h=BE=F7=B7|,=A4@=B0_=A8=D3=A7a!?=",TRUE
[ILUG] MICHAEL ! ilug,TRUE
[WM] özür dileriz,TRUE
NEED TO FIND SOMETHING?,TRUE
Funds Investment,TRUE
3 Cd Package: 300 Million Email Addresses + 1.5 Mil Fax Numbers $99.95,TRUE
Special Affiliate Offers from Amazon.Com!,TRUE
SPS se odrekao Slobodana Milosevica,TRUE
"Free Excerpt;  Baby Makers, Loser Choosers, & Welfare Abusers...Images of My America!",TRUE
=?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,TRUE
"Ou Wei Lighting,Nights Will Be Lightening!",TRUE
"Ou Wei Lighting,Nights Will Be Lightening!",TRUE
=?GBK?B?U3VuZnJvbSBsaWdodGluZyDE+rXEwvrS4srHztLDx9e3x/O1xMS/seo=?=,TRUE
=?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,TRUE
=?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,TRUE
=?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,TRUE
=?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,TRUE
=?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,TRUE
SPS se odrekao Slobodana Milosevica,TRUE
=?Big5?B?rEKq96SjrE5+fqdPtsykRn5+?=,TRUE
Sexabenteuer gefällig?,TRUE
-> IN THE NEWS TODAY <----,TRUE
One of a kind Money maker! Try it for free!,TRUE
One of a kind Money maker! Try it for free!,TRUE
One of a kind Money maker! Try it for free!,TRUE
One of a kind Money maker! Try it for free!,TRUE
Yeni sürümde,TRUE
Still looking for a house?,TRUE
"=?big5?Q?re:=B7Q=ADn=ADP=B4I,=A7A=C1=D9=ADn=B5=A5=A6h=A4[?=",TRUE
fwd:  NORTON SYSTEMWORKS CLEARANCE SALE_ONLY $29.99 7126kyiK0-697yFCQ4277rqZm-24,TRUE
Teach and Grow Rich,TRUE
May I have a moment of your Time PLEASE,TRUE
[ILUG] Here is the information you requested,TRUE
"zzzz,Hello",TRUE
"Friend, Copy ANY DVD or Playstation Game with this software......",TRUE
Best Long Distance On the Net - 3.9 Cents With No Monthly Fees,TRUE
[ILUG] ASSISTANCE,TRUE
Don't get caught by rising interest rates.,TRUE
New Stock Pick: BBAN - Last Pick UP 309%.......................................... gsg,TRUE
Membership Status Notification,TRUE
you don't satisfy me               FGTPRIL,TRUE
fwd:  NORTON SYSTEMWORKS CLEARANCE SALE!,TRUE
The Best Just Got Better,TRUE
Get on the Bus.. gbvzzzz,TRUE
Re: zzzz@example.com,TRUE
Introducing HGH: The Most Powerful Anti-Obesity Drug Ever,TRUE
Re: Super CHARGE your desktop or laptop today!     17639,TRUE
FREE WebBook Publishing Software - Download NOW!,TRUE
[ILUG-Social] Poker for money againts real players,TRUE
[ILUG-Social] HELLO,TRUE
English Well for you?,TRUE
[ILUG] HELLO,TRUE
[ILUG] AWARD NOTIFICATION,TRUE
"Last time you spent $25 did u make $100,000,s? Well this time you will. wju",TRUE
Introducing Chase Platinum for Students with a 0% Introductory APR,TRUE
"Friend,Instantly Copy ANY DVD or Playstation Game with this software......",TRUE
Impaired Risk Case of the Month,TRUE
A revolution in the PC world has arrived.          RSIRTR,TRUE
fwd:  SYSTEMWORKS CLEARANCE SALE_ONLY $29.99,TRUE
Toners and inkjet cartridges for less....          BSJMCOIK,TRUE
Expand Your business with our Money!,TRUE
ADV: Extended Auto Warranties Here hvgxs,TRUE
Never pay eBay listing fees again!,TRUE
PROTECT YOUR INFORMATION AND YOUR COMPUTER,TRUE
found a secret link   ADV,TRUE
Slim Factors - A totally new approach to weight loss,TRUE
Hgh: safe and effective release of your own growth hormone!30543,TRUE
[ILUG] Re: This is NO JOKE! Speed up your CPU for under $30!,TRUE
"Fwd: Norton makes the BEST software available, now ONLY $29.99! 32053",TRUE
[ILUG-Social] Claim Your $25 Kmart Gift Card,TRUE
Unleash your PC's Multimedia POWER at 70% off retail!,TRUE
Definitely the answer many have been waiting for!!,TRUE
Re:[1]Save over $70 on this exquisite software suite. FTS,TRUE
Shipment Status,TRUE
5% Guaranteed for Eight Years,TRUE
"zzzz, do we have your money?",TRUE
FORTUNE 500 WORK AT HOME REPS NEEDED!,TRUE
Email marketing info,TRUE
Collect Your Money! Time:1:30:33 AM,TRUE
Funds Investment,TRUE
Funds Investment,TRUE
Lease Deal,TRUE
[ILUG-Social] Lose 22.5lbs in 3 weeks!,TRUE
FREE Health Insurance Quotes,TRUE
.. kennst mich noch ? nehrb,TRUE
"Adv: Mortgage Quotes Fast Online, No Cost",TRUE
Re: Ink Prices Got You Down?              11956,TRUE
=?GB2312?B?NTDUqrvxtcPSu9LazuXHp83yRU1BSUy12Na3tcS7+rvh?=,TRUE
You have been hand selected... Free Info!,TRUE
One Sale - Three Commission Streams,TRUE
[ILUG] Garden Ornaments | mvcmv,TRUE
This one will make you money  9/20/02 11:34:52 PM,TRUE
"Re: PROTECT YOUR COMPUTER,YOU NEED SYSTEMWORKS!    COXR",TRUE
private,TRUE
Not too old to put out!                   26792,TRUE
Re: What a night!,TRUE
Re: girls,TRUE
[WM] greencard 2004 çekiliþini kaçýrmayýn,TRUE
"zzzz, do we have your money?",TRUE
If You Dont... Your Competition Will!              7377,TRUE
[ILUG-Social] Low Price Tobacco,TRUE
"[ILUG] $4,000/Month with your PC ! NO SPAM ! PLEASE READ !",TRUE
Remeber me?,TRUE
YOUR ACCOUNT HAS BEEN CLOSED!,TRUE
Welcome to OfferClub!,TRUE
Work at Home - $5000 a month,TRUE
Guaranteed Best Mortgage Rate,TRUE
"Adv: Mortgage Quotes Fast Online, No Cost",TRUE
Have you planned for your family's future?         ZBM,TRUE
Too Busy Earning A Living To Make Any Money,TRUE
new extensions now only $14.95,TRUE
First Time Generic V*agra under $3 per 50mg,TRUE
[ILUG] Earn 100.000$ in one year working at home,TRUE
Earn 100.000$ in one year working at home,TRUE
Guaranteed Best Mortgage Rate,TRUE
[scoop] ....It is not my fault. .- vwiid,TRUE
You can gain from lowest interest rates in 30 years,TRUE
Your eBay account is about to expire!,TRUE
HOME REPS WANTED-FORTUNE 500 COMP HIRING,TRUE
Garden Ornaments | ppu,TRUE
"Save $100's, maybe $1,000's with No Lender's Fees. Click here!",TRUE
ADV: Extended Auto Warranties Here iubrq,TRUE
ANTICAIPTING TO HEARING FROM YOU SOON.,TRUE
"*Do Your Butt, Hips And Thighs Embarrass You?*",TRUE
Mortgage Rates Are Down.                    ptjti,TRUE
Dont waste your TIME!!! Why?,TRUE
Are you ready for 10/5/2002?,TRUE
Join & Get 4 DVDs for 49¢ ea. (+shipping & processing)! Details Inside...,TRUE
Lenders WILL COMPETE for your mortgage             IVX,TRUE
"$250,000... as low as $6.50 per month.             edahx",TRUE
NORTON SYSTEMWORKS 2002 CLEARANCE SALE! 6801wbRq4-940mJbj463-19,TRUE
"Vacation Time,House need work,Behind in Bills? Refinance while rates are low",TRUE
[ILUG-Social] Need a Credit Card?,TRUE
Boost Your Cell Signal ...10782,TRUE
New Version 7: Uncover the TRUTH about ANYONE!,TRUE
[ILUG] Create a PAYCHECK with your COMPUTER and Enjoy Cheap ISP & shopping Discount.,TRUE
Tired of paying big bucks for cable,TRUE
Congratulations on Your 6 New Signups,TRUE
Get a FREE Bottle of Wine & Tasting Kit,TRUE
Get $100 Free - Beat the House at Royal Vegas!,TRUE
**** American Millionaire Reveals His Secret Source of Wealth On The Internet!!!,TRUE
Make $500 - $2500/Week on Ebay                     3352,TRUE
[ILUG-Social] re: how to register one of the new domain extensions,TRUE
FREE TRIAL - Last Stock pick UP 309%................................................. cqhcp,TRUE
Financial Power You Can Depend On,TRUE
FW: FOCUS ON VALUE,TRUE
I was so scared... my very first DP,TRUE
are you in the mood             XGHTMTGGC,TRUE
FORTUNE 500 WORK AT HOME REPS NEEDED!,TRUE
Holidays are coming?,TRUE
[ILUG] Create a PAYCHECK with your COMPUTER and Enjoy Cheap ISP & shopping Discount.,TRUE
Tell Me Where to Send Your Health Card,TRUE
Account zzzz@example.com,TRUE
Act Now - Reach Hundreds of Prospects,TRUE
ADV: Extended Auto Warranties Here vfafu,TRUE
BUSINESS PARTNERSHIP(URGENT/CONFIDENTIAL),TRUE
Partnership.,TRUE
Printer Cartridges as low as $1.21 each!,TRUE
We Build The Internet.  WebXperts.com  (Design / Programming / Consultation),TRUE
ADV: Are you protected? Free Life Insurance quote oefik,TRUE
Private Label Reseller Hosting  -  Expires 9/30/2002,TRUE
The best possible mortgage,TRUE
Adult: Free Access,TRUE
Got plans tonight?,TRUE
Congratulations! You Get a Free Handheld Organizer!,TRUE
Commissions Too High to Publish,TRUE
"The Government Grants You $25,000!",TRUE
Free Shipping on all orders at Blair.com,TRUE
Attn: PROTECT YOURSELF AGAINST HARMFUL VIRUSES! SONLSNAIK,TRUE
Never pay for the goodz again (8SimUgQ),TRUE
[ILUG] WE NEED YOUR ASSISTANCE TO INVEST IN YOUR COUNTRY,TRUE
=?GB2312?B?0rvN+KGwu92hsczsz8KjrNK71bnM7M/C1qotLS0tMjAwM8TqNNTCMcjVLS00?=,TRUE
$14.95 per year domain names,TRUE
MAKE MONEY GIVING AWAY FREE STUFF!,TRUE
FWD:Direct marketing is working                16889,TRUE
See your Company sales sky rocket.                 4611,TRUE
Hit the Road with CNA,TRUE
$10 a hour for watching e-mmercials! No joke!,TRUE
Make a Fortune On eBay                         24772,TRUE
Faeries,TRUE
